character.id,character.name,character.realm.slug,honor_level,honorable_kills,Twin Peaks win_rate,Seething Shore win_rate,Warsong Gulch win_rate,Arathi Basin win_rate,Twin Peaks played,Seething Shore played,Warsong Gulch played,Arathi Basin played,Twin Peaks won,Seething Shore won,Warsong Gulch won,Arathi Basin won,Alterac Valley win_rate,Classic Warsong Gulch win_rate,Classic Arathi Basin win_rate,Eye of the Storm win_rate,Strand of the Ancients win_rate,Isle of Conquest win_rate,Silvershard Mines win_rate,The Battle for Gilneas win_rate,Temple of Kotmogu win_rate,Deepwind Gorge (Legacy) win_rate,Battle for Wintergrasp win_rate,Deepwind Gorge win_rate,Alterac Valley played,Classic Warsong Gulch played,Classic Arathi Basin played,Eye of the Storm played,Strand of the Ancients played,Isle of Conquest played,Silvershard Mines played,The Battle for Gilneas played,Temple of Kotmogu played,Deepwind Gorge (Legacy) played,Battle for Wintergrasp played,Deepwind Gorge played,Alterac Valley won,Classic Warsong Gulch won,Classic Arathi Basin won,Eye of the Storm won,Strand of the Ancients won,Isle of Conquest won,Silvershard Mines won,The Battle for Gilneas won,Temple of Kotmogu won,Deepwind Gorge (Legacy) won,Battle for Wintergrasp won,Deepwind Gorge won,Arathi Basin Winter win_rate,Korrak's Revenge win_rate,Arathi Basin Winter played,Korrak's Revenge played,Arathi Basin Winter won,Korrak's Revenge won,Rated Eye of the Storm win_rate,Ashran win_rate,Arathi Basin Comp Stomp win_rate,Rated Eye of the Storm played,Ashran played,Arathi Basin Comp Stomp played,Rated Eye of the Storm won,Ashran won,Arathi Basin Comp Stomp won,Cooking: Impossible win_rate,Cooking: Impossible played,Cooking: Impossible won,Southshore vs. Tarren Mill win_rate,Southshore vs. Tarren Mill played,Southshore vs. Tarren Mill won
178987939,Джекадамс,gordunni,207.0,23389.0,50.0,65.0,41.0,76.0,50.0,51.0,51.0,17.0,25.0,33.0,21.0,13.0,41.0,62.0,43.0,61.0,67.0,48.0,48.0,46.0,65.0,52.0,28.0,50.0,32.0,34.0,14.0,74.0,15.0,33.0,67.0,61.0,86.0,27.0,32.0,18.0,13.0,21.0,6.0,45.0,10.0,16.0,32.0,28.0,56.0,14.0,9.0,9.0,56.0,100.0,9.0,3.0,5.0,3.0,300.0,25.0,100.0,1.0,4.0,3.0,3.0,1.0,3.0,100.0,1.0,1.0,,,
91417893,Cynnos,illidan,9.0,9064.0,33.0,,,33.0,6.0,,,3.0,2.0,,,1.0,33.0,36.0,48.0,39.0,42.0,20.0,32.0,33.0,33.0,50.0,,100.0,15.0,25.0,27.0,46.0,33.0,25.0,19.0,18.0,21.0,4.0,,1.0,5.0,9.0,13.0,18.0,14.0,5.0,6.0,6.0,7.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
159189548,Драгман,howling-fjord,33.0,2678.0,25.0,,100.0,,4.0,,1.0,,1.0,,1.0,,100.0,,,,,67.0,100.0,100.0,,0.0,0.0,100.0,1.0,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,0.0,0.0,1.0,,100.0,,6.0,,6.0,,,100.0,,,2.0,,,2.0,,,,,,
119072315,Rumsbumbs,antonidas,45.0,8359.0,60.0,80.0,65.0,50.0,25.0,15.0,23.0,10.0,15.0,12.0,15.0,5.0,62.0,,,50.0,,50.0,65.0,64.0,50.0,,53.0,67.0,8.0,,,14.0,,8.0,23.0,14.0,34.0,,15.0,15.0,5.0,,,7.0,,4.0,15.0,9.0,17.0,,8.0,10.0,33.0,,3.0,,1.0,,,100.0,,,1.0,,,1.0,,,,,0.0,1.0,0.0
175839568,Holyshet,executus,59.0,569.0,50.0,0.0,50.0,67.0,4.0,2.0,6.0,3.0,2.0,0.0,3.0,2.0,,,,0.0,,,,100.0,0.0,,,33.0,,,,1.0,,,,2.0,2.0,,,3.0,,,,0.0,,,,2.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
88729773,Hikarí,draenor,5.0,530.0,,,,,,,,,,,,,100.0,,,,,,,,,,100.0,33.0,1.0,,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,0.0,,,3.0,,,0.0,,,,,,,
90886310,Clue,malfurion,46.0,3869.0,0.0,67.0,100.0,25.0,2.0,3.0,1.0,4.0,0.0,2.0,1.0,1.0,40.0,,0.0,,,20.0,33.0,33.0,50.0,50.0,100.0,,5.0,,2.0,,,5.0,6.0,3.0,6.0,2.0,1.0,,2.0,,0.0,,,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
81938986,Яретрик,gordunni,20.0,12100.0,53.0,50.0,,,36.0,2.0,,,19.0,1.0,,,69.0,44.0,36.0,53.0,34.0,100.0,42.0,47.0,49.0,69.0,,,16.0,62.0,25.0,36.0,35.0,7.0,52.0,49.0,49.0,16.0,,,11.0,27.0,9.0,19.0,12.0,7.0,22.0,23.0,24.0,11.0,,,,,,,,,,0.0,,,1.0,,,0.0,,,,,,,
149526500,Lêopold,blackmoore,2.0,390.0,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,50.0,,,2.0,,,1.0,,,,,,,
69341483,Altora,shattrath,21.0,18019.0,50.0,,,100.0,46.0,,,1.0,23.0,,,1.0,73.0,50.0,32.0,40.0,40.0,58.0,32.0,46.0,42.0,50.0,67.0,,82.0,60.0,53.0,48.0,30.0,60.0,40.0,50.0,40.0,2.0,6.0,,60.0,30.0,17.0,19.0,12.0,35.0,13.0,23.0,17.0,1.0,4.0,,,,,,,,,25.0,,,4.0,,,1.0,,,,,,,
242572705,Pajadin,sylvanas,13.0,2991.0,50.0,100.0,50.0,100.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,44.0,,,0.0,,60.0,60.0,50.0,14.0,,50.0,40.0,9.0,,,2.0,,5.0,5.0,2.0,7.0,,4.0,5.0,4.0,,,0.0,,3.0,3.0,1.0,1.0,,2.0,2.0,0.0,,2.0,,0.0,,,25.0,,,8.0,,,2.0,,,,,,,
117142621,Lumæ,antonidas,6.0,781.0,100.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,0.0,50.0,0.0,,50.0,,1.0,,,1.0,,,1.0,2.0,1.0,,2.0,,0.0,,,0.0,,,0.0,1.0,0.0,,1.0,,,,,,,,,,100.0,,,1.0,,,1.0,,,,,,
94775791,Ata,wrathbringer,43.0,34151.0,52.0,70.0,60.0,25.0,65.0,10.0,10.0,8.0,34.0,7.0,6.0,2.0,64.0,33.0,49.0,36.0,57.0,64.0,44.0,43.0,35.0,31.0,25.0,44.0,50.0,85.0,95.0,88.0,42.0,64.0,52.0,53.0,43.0,39.0,4.0,9.0,32.0,28.0,47.0,32.0,24.0,41.0,23.0,23.0,15.0,12.0,1.0,4.0,50.0,,2.0,,1.0,,750.0,0.0,,2.0,2.0,,15.0,0.0,,,,,,,
146955068,Буркадон,fordragon,18.0,7725.0,44.0,67.0,50.0,0.0,9.0,12.0,2.0,1.0,4.0,8.0,1.0,0.0,17.0,33.0,0.0,38.0,,67.0,14.0,25.0,73.0,57.0,38.0,,6.0,9.0,1.0,13.0,,6.0,7.0,8.0,11.0,7.0,8.0,,1.0,3.0,0.0,5.0,,4.0,1.0,2.0,8.0,4.0,3.0,,40.0,60.0,5.0,5.0,2.0,3.0,,38.0,100.0,,8.0,1.0,,3.0,1.0,100.0,1.0,1.0,,,
141754952,Bladelady,pozzo-delleternità,180.0,607.0,0.0,,,,1.0,,,,0.0,,,,,0.0,67.0,,,,33.0,,67.0,100.0,,,,1.0,3.0,,,,3.0,,6.0,1.0,,,,0.0,2.0,,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
110765790,Òttis,blackhand,16.0,3290.0,54.0,75.0,57.0,67.0,13.0,8.0,7.0,6.0,7.0,6.0,4.0,4.0,25.0,50.0,0.0,50.0,,100.0,44.0,19.0,50.0,0.0,20.0,100.0,4.0,2.0,1.0,8.0,,1.0,18.0,16.0,16.0,1.0,5.0,4.0,1.0,1.0,0.0,4.0,,1.0,8.0,3.0,8.0,0.0,1.0,4.0,100.0,,2.0,,2.0,,0.0,,,1.0,,,0.0,,,,,,,,
164935721,Babukaa,argent-dawn,2.0,237.0,50.0,,100.0,100.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,0.0,50.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
123367846,Juahoodron,blackmoore,29.0,10244.0,32.0,,,,22.0,,,,7.0,,,,65.0,49.0,42.0,52.0,42.0,64.0,48.0,21.0,42.0,43.0,,,51.0,51.0,73.0,31.0,33.0,14.0,21.0,14.0,12.0,7.0,,,33.0,25.0,31.0,16.0,14.0,9.0,10.0,3.0,5.0,3.0,,,,50.0,,2.0,,1.0,,,,,,,,,,,,,,,
131667346,Falsak,uldum,22.0,707.0,,,,0.0,,,,1.0,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,1.0,,,,,2.0,,,,,,,0.0,,,,,0.0,,,,,,,,,100.0,,,1.0,,,1.0,,,,,,,
157268471,Orukán,blackhand,19.0,151.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109399424,Mahttias,frostwhisper,9.0,872.0,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,,,0.0,100.0,,0.0,50.0,,50.0,,,,,,3.0,1.0,,1.0,4.0,,4.0,,,,,,0.0,1.0,,0.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
151158517,Zéld,dalaran,89.0,5730.0,55.0,,0.0,,22.0,,1.0,,12.0,,0.0,,62.0,48.0,29.0,45.0,33.0,59.0,20.0,50.0,25.0,0.0,,,8.0,23.0,7.0,11.0,21.0,17.0,5.0,20.0,8.0,1.0,,,5.0,11.0,2.0,5.0,7.0,10.0,1.0,10.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
161502524,Filippe,kirin-tor,1.0,190.0,,,,,,,,,,,,,,,,,,100.0,,,,,100.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
115303327,Cycator,suramar,9.0,3132.0,50.0,75.0,0.0,50.0,2.0,4.0,7.0,4.0,1.0,3.0,0.0,2.0,83.0,,,44.0,,100.0,0.0,38.0,57.0,,60.0,25.0,6.0,,,9.0,,3.0,6.0,8.0,7.0,,5.0,4.0,5.0,,,4.0,,3.0,0.0,3.0,4.0,,3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,,50.0,,,2.0,,,1.0,,,,,,,
127912191,Mograyne,ysera,7.0,919.0,,100.0,50.0,,,1.0,4.0,,,1.0,2.0,,,0.0,,100.0,,100.0,100.0,0.0,,,,0.0,,1.0,,1.0,,2.0,1.0,2.0,,,,1.0,,0.0,,1.0,,2.0,1.0,0.0,,,,0.0,,100.0,,2.0,,2.0,,,,,,,,,,,,,,,
70220992,Brownonion,stormscale,18.0,1701.0,0.0,0.0,,0.0,2.0,1.0,,2.0,0.0,0.0,,0.0,25.0,25.0,50.0,50.0,33.0,67.0,,,,,,50.0,8.0,8.0,14.0,4.0,3.0,3.0,,,,,,2.0,2.0,2.0,7.0,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
156103505,Echnatón,teldrassil,48.0,102085.0,50.0,0.0,67.0,100.0,166.0,3.0,3.0,1.0,83.0,0.0,2.0,1.0,59.0,44.0,39.0,42.0,46.0,58.0,40.0,52.0,12.0,54.0,0.0,,325.0,425.0,328.0,230.0,203.0,117.0,20.0,111.0,25.0,13.0,1.0,,191.0,187.0,128.0,96.0,94.0,68.0,8.0,58.0,3.0,7.0,0.0,,100.0,14.0,1.0,7.0,1.0,1.0,,,100.0,,,2.0,,,2.0,,,,,,
180937581,Етереус,soulflayer,20.0,3866.0,50.0,80.0,100.0,0.0,6.0,5.0,1.0,1.0,3.0,4.0,1.0,0.0,86.0,100.0,100.0,50.0,,50.0,77.0,50.0,60.0,50.0,,50.0,7.0,3.0,2.0,6.0,,6.0,13.0,6.0,5.0,6.0,,2.0,6.0,3.0,2.0,3.0,,3.0,10.0,3.0,3.0,3.0,,1.0,,,,,,,,100.0,,,2.0,,,2.0,,,,,,,
97817684,Минстан,goldrinn,32.0,7078.0,38.0,67.0,33.0,50.0,16.0,6.0,6.0,4.0,6.0,4.0,2.0,2.0,50.0,67.0,60.0,65.0,12.0,50.0,52.0,60.0,40.0,57.0,80.0,0.0,8.0,12.0,5.0,17.0,8.0,8.0,25.0,15.0,25.0,14.0,5.0,5.0,4.0,8.0,3.0,11.0,1.0,4.0,13.0,9.0,10.0,8.0,4.0,0.0,,,,,,,,100.0,,,1.0,,,1.0,,,,,,,
186540394,Джаггернаут,goldrinn,40.0,8434.0,73.0,22.0,33.0,,15.0,18.0,3.0,,11.0,4.0,1.0,,65.0,45.0,40.0,36.0,,43.0,33.0,58.0,53.0,67.0,40.0,0.0,20.0,11.0,15.0,11.0,,14.0,21.0,26.0,17.0,18.0,5.0,1.0,13.0,5.0,6.0,4.0,,6.0,7.0,15.0,9.0,12.0,2.0,0.0,,,,,,,,0.0,,,1.0,,,0.0,,,,,,,
165837881,Odinsonn,blackrock,35.0,698.0,100.0,67.0,100.0,100.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,100.0,,,0.0,,,100.0,100.0,0.0,,100.0,,2.0,,,1.0,,,2.0,1.0,2.0,,1.0,,2.0,,,0.0,,,2.0,1.0,0.0,,1.0,,,0.0,,1.0,,0.0,,50.0,,,2.0,,,1.0,,,,,,,
90335486,Psychodevil,malorne,10.0,4434.0,41.0,300.0,0.0,50.0,17.0,1.0,2.0,2.0,7.0,3.0,0.0,1.0,33.0,64.0,60.0,60.0,29.0,27.0,77.0,33.0,41.0,22.0,,,15.0,11.0,5.0,10.0,7.0,11.0,13.0,3.0,17.0,9.0,,,5.0,7.0,3.0,6.0,2.0,3.0,10.0,1.0,7.0,2.0,,,,88.0,,8.0,,7.0,,,100.0,,,8.0,,,8.0,,,,,,
246474567,Acee,sylvanas,13.0,19698.0,47.0,78.0,50.0,54.0,85.0,9.0,8.0,13.0,40.0,7.0,4.0,7.0,56.0,36.0,34.0,41.0,33.0,57.0,23.0,27.0,43.0,24.0,60.0,20.0,63.0,56.0,61.0,85.0,73.0,61.0,30.0,74.0,35.0,21.0,5.0,5.0,35.0,20.0,21.0,35.0,24.0,35.0,7.0,20.0,15.0,5.0,3.0,1.0,100.0,,1.0,,1.0,,50.0,20.0,,4.0,5.0,,2.0,1.0,,,,,,,
45584163,Shadowblack,drakthul,2.0,57.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155321637,Khanzarah,ravencrest,61.0,1662.0,50.0,100.0,80.0,100.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,,,,,,100.0,50.0,67.0,100.0,,50.0,100.0,,,,,,2.0,2.0,3.0,5.0,,4.0,1.0,,,,,,2.0,1.0,2.0,5.0,,2.0,1.0,,38.0,,8.0,,3.0,,0.0,,,3.0,,,0.0,,,,,,,
243437129,Рэнгг,gordunni,46.0,6977.0,58.0,55.0,35.0,58.0,12.0,20.0,17.0,12.0,7.0,11.0,6.0,7.0,25.0,67.0,50.0,53.0,,40.0,43.0,50.0,50.0,33.0,50.0,25.0,8.0,6.0,2.0,15.0,,5.0,7.0,10.0,10.0,9.0,2.0,8.0,2.0,4.0,1.0,8.0,,2.0,3.0,5.0,5.0,3.0,1.0,2.0,67.0,,3.0,,2.0,,,50.0,100.0,,2.0,3.0,,1.0,3.0,,,,,,
194231961,Selliuocsem,archimonde,22.0,2547.0,36.0,50.0,60.0,50.0,11.0,10.0,10.0,10.0,4.0,5.0,6.0,5.0,100.0,,,50.0,,100.0,56.0,62.0,25.0,,50.0,75.0,1.0,,,2.0,,3.0,16.0,13.0,8.0,,2.0,4.0,1.0,,,1.0,,3.0,9.0,8.0,2.0,,1.0,3.0,,,,,,,33.0,33.0,,9.0,3.0,,3.0,1.0,,,,,,,
192498688,Эндоул,gordunni,12.0,2723.0,0.0,67.0,100.0,100.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,,,100.0,,50.0,50.0,25.0,0.0,,25.0,,1.0,,,1.0,,2.0,2.0,4.0,1.0,,4.0,,0.0,,,1.0,,1.0,1.0,1.0,0.0,,1.0,,25.0,0.0,4.0,1.0,1.0,0.0,,0.0,100.0,,1.0,2.0,,0.0,2.0,,,,,,
148155700,Rivass,thrall,15.0,6458.0,43.0,,,0.0,14.0,,,1.0,6.0,,,0.0,25.0,18.0,53.0,67.0,71.0,43.0,50.0,62.0,57.0,33.0,,,12.0,22.0,30.0,15.0,7.0,14.0,4.0,13.0,7.0,9.0,,,3.0,4.0,16.0,10.0,5.0,6.0,2.0,8.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
132411945,Zyraxx,blackmoore,121.0,108130.0,50.0,46.0,33.0,44.0,276.0,130.0,63.0,54.0,139.0,60.0,21.0,24.0,52.0,44.0,48.0,43.0,60.0,46.0,56.0,57.0,54.0,52.0,22.0,41.0,316.0,469.0,311.0,266.0,141.0,163.0,184.0,299.0,215.0,178.0,9.0,22.0,165.0,206.0,150.0,115.0,85.0,75.0,103.0,169.0,117.0,92.0,2.0,9.0,,,,,,,,,100.0,,,34.0,,,34.0,,,,,,
160056716,Pasapbs,twisting-nether,7.0,1072.0,67.0,,100.0,100.0,3.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,0.0,50.0,,,75.0,,,,,,,,1.0,2.0,,,4.0,,,,,,,,0.0,1.0,,,3.0,,,,,,,,,0.0,,,1.0,,,0.0,,,,,,,
97073555,Krupa,ragnaros,5.0,57705.0,20.0,,,,10.0,,,,2.0,,,,59.0,56.0,56.0,60.0,52.0,55.0,10.0,67.0,50.0,100.0,0.0,,160.0,190.0,183.0,125.0,150.0,51.0,10.0,12.0,2.0,1.0,1.0,,95.0,107.0,103.0,75.0,78.0,28.0,1.0,8.0,1.0,1.0,0.0,,,,,,,,,0.0,,,1.0,,,0.0,,,,,,,
184106006,Спангебуб,gordunni,59.0,13508.0,33.0,77.0,75.0,57.0,12.0,22.0,16.0,7.0,4.0,17.0,12.0,4.0,70.0,33.0,100.0,82.0,,40.0,69.0,86.0,52.0,80.0,53.0,33.0,10.0,3.0,2.0,11.0,,10.0,26.0,7.0,25.0,5.0,17.0,6.0,7.0,1.0,2.0,9.0,,4.0,18.0,6.0,13.0,4.0,9.0,2.0,100.0,40.0,3.0,5.0,3.0,2.0,50.0,100.0,100.0,4.0,2.0,19.0,2.0,2.0,19.0,,,,,,
98561098,Akionx,dun-modr,43.0,28063.0,49.0,83.0,73.0,36.0,55.0,12.0,11.0,11.0,27.0,10.0,8.0,4.0,67.0,63.0,45.0,57.0,50.0,74.0,53.0,60.0,51.0,46.0,33.0,70.0,49.0,81.0,40.0,53.0,78.0,54.0,57.0,53.0,71.0,52.0,9.0,10.0,33.0,51.0,18.0,30.0,39.0,40.0,30.0,32.0,36.0,24.0,3.0,7.0,100.0,,1.0,,1.0,,,0.0,100.0,,1.0,2.0,,0.0,2.0,,,,,,
144514051,Feraaya,rexxar,7.0,3013.0,,100.0,50.0,0.0,,1.0,2.0,1.0,,1.0,1.0,0.0,70.0,,100.0,,,50.0,,,,0.0,50.0,0.0,10.0,,1.0,,,12.0,,,,1.0,4.0,1.0,7.0,,1.0,,,6.0,,,,0.0,2.0,0.0,,,,,,,,0.0,,,1.0,,,0.0,,,,,,,
126136509,Quetimporta,dun-morogh,17.0,4554.0,60.0,75.0,57.0,75.0,5.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,31.0,,,57.0,,50.0,40.0,83.0,50.0,,69.0,60.0,13.0,,,7.0,,12.0,10.0,6.0,4.0,,16.0,5.0,4.0,,,4.0,,6.0,4.0,5.0,2.0,,11.0,3.0,60.0,70.0,5.0,10.0,3.0,7.0,100.0,50.0,,1.0,2.0,,1.0,1.0,,,,,,,
210056226,Dwellinger,nagrand,20.0,6798.0,67.0,91.0,67.0,40.0,6.0,11.0,3.0,10.0,4.0,10.0,2.0,4.0,0.0,50.0,0.0,29.0,,100.0,67.0,86.0,75.0,56.0,50.0,50.0,1.0,4.0,2.0,14.0,,1.0,6.0,7.0,12.0,9.0,2.0,2.0,0.0,2.0,0.0,4.0,,1.0,4.0,6.0,9.0,5.0,1.0,1.0,33.0,0.0,3.0,10.0,1.0,0.0,,,,,,,,,,,,,,,
89582320,Natsukï,sargeras,4.0,1184.0,40.0,,75.0,,5.0,,4.0,,2.0,,3.0,,100.0,20.0,50.0,25.0,0.0,100.0,,67.0,,,,0.0,1.0,5.0,4.0,4.0,2.0,1.0,,3.0,,,,1.0,1.0,1.0,2.0,1.0,0.0,1.0,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,
100322813,Starlancerr,antonidas,11.0,2652.0,75.0,,,,4.0,,,,3.0,,,,75.0,67.0,40.0,67.0,40.0,67.0,7.0,0.0,45.0,0.0,,,4.0,9.0,5.0,3.0,5.0,6.0,14.0,1.0,11.0,1.0,,,3.0,6.0,2.0,2.0,2.0,4.0,1.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
92079689,Korim,draenor,150.0,40150.0,57.0,6300.0,25.0,,67.0,2.0,4.0,,38.0,126.0,1.0,,53.0,71.0,60.0,71.0,40.0,36.0,65.0,78.0,61.0,58.0,29.0,50.0,58.0,108.0,67.0,82.0,20.0,25.0,85.0,69.0,89.0,26.0,14.0,2.0,31.0,77.0,40.0,58.0,8.0,9.0,55.0,54.0,54.0,15.0,4.0,1.0,100.0,89.0,2.0,9.0,2.0,8.0,,50.0,100.0,,4.0,53.0,,2.0,53.0,,,,,,
154097228,Hadan,dun-modr,10.0,414.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,2.0,,,0.0,,,,,,,
198097689,Twyra,wildhammer,6.0,553.0,100.0,67.0,100.0,,2.0,3.0,1.0,,2.0,2.0,1.0,,100.0,,,,,,67.0,50.0,50.0,,0.0,100.0,2.0,,,,,,3.0,2.0,2.0,,1.0,1.0,2.0,,,,,,2.0,1.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
100651616,Elysiiana,antonidas,4.0,560.0,,,,,,,,,,,,,,,,,,0.0,,,,,100.0,50.0,,,,,,1.0,,,,,1.0,2.0,,,,,,0.0,,,,,1.0,1.0,,,,,,,,100.0,,,1.0,,,1.0,,,,,,,
124087986,Ceral,antonidas,27.0,76.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100900321,Denice,alleria,10.0,18370.0,,,,,,,,,,,,,100.0,37.0,45.0,33.0,62.0,,,,,,,,6.0,30.0,11.0,3.0,8.0,,,,,,,,6.0,11.0,5.0,1.0,5.0,,,,,,,,100.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
95534608,Arethias,twisting-nether,20.0,901.0,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,100.0,,,50.0,,33.0,33.0,100.0,40.0,,0.0,100.0,2.0,,,4.0,,3.0,3.0,2.0,5.0,,1.0,1.0,2.0,,,2.0,,1.0,1.0,2.0,2.0,,0.0,1.0,,,,,,,100.0,,,1.0,,,1.0,,,,,,,,
158143315,Cibii,blackhand,11.0,7977.0,100.0,,50.0,100.0,4.0,,2.0,1.0,4.0,,1.0,1.0,61.0,24.0,41.0,31.0,37.0,47.0,50.0,33.0,50.0,0.0,43.0,0.0,28.0,46.0,32.0,35.0,19.0,15.0,2.0,3.0,2.0,1.0,7.0,2.0,17.0,11.0,13.0,11.0,7.0,7.0,1.0,1.0,1.0,0.0,3.0,0.0,100.0,,2.0,,2.0,,,100.0,,,5.0,,,5.0,,,,,,,
117693692,Zorprad,antonidas,18.0,5581.0,100.0,33.0,50.0,43.0,2.0,3.0,6.0,7.0,2.0,1.0,3.0,3.0,50.0,,,14.0,,75.0,33.0,80.0,40.0,,50.0,56.0,6.0,,,7.0,,12.0,3.0,5.0,10.0,,6.0,9.0,3.0,,,1.0,,9.0,1.0,4.0,4.0,,3.0,5.0,50.0,0.0,2.0,1.0,1.0,0.0,0.0,25.0,,2.0,8.0,,0.0,2.0,,,,,,,
94450376,Stormfist,bloodhoof,1.0,25566.0,100.0,,,,1.0,,,,1.0,,,,75.0,65.0,67.0,54.0,37.0,41.0,,,,,,,12.0,104.0,67.0,13.0,35.0,17.0,,,,,,,9.0,68.0,45.0,7.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
124121662,Elexxi,draenor,48.0,4067.0,91.0,300.0,75.0,100.0,11.0,3.0,4.0,1.0,10.0,9.0,3.0,1.0,33.0,60.0,57.0,64.0,,75.0,38.0,44.0,100.0,67.0,,,9.0,10.0,7.0,11.0,,4.0,8.0,9.0,8.0,3.0,,,3.0,6.0,4.0,7.0,,3.0,3.0,4.0,8.0,2.0,,,,57.0,,7.0,,4.0,,,,,,,,,,,,,,,
76919782,Ailynia,blackmoore,7.0,20306.0,57.0,,0.0,,7.0,,1.0,,4.0,,0.0,,57.0,70.0,60.0,80.0,68.0,67.0,100.0,50.0,80.0,75.0,,,54.0,94.0,70.0,49.0,34.0,27.0,2.0,8.0,5.0,4.0,,,31.0,66.0,42.0,39.0,23.0,18.0,2.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
72963157,Kâldor,eredar,43.0,7403.0,38.0,,,,13.0,,,,5.0,,,,62.0,45.0,40.0,44.0,35.0,44.0,75.0,50.0,56.0,0.0,,,26.0,29.0,25.0,32.0,26.0,9.0,8.0,14.0,18.0,1.0,,,16.0,13.0,10.0,14.0,9.0,4.0,6.0,7.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
164479523,Ultiman,ambossar,4.0,5787.0,,,,,,,,,,,,,58.0,58.0,64.0,60.0,44.0,,,,,0.0,,,31.0,19.0,25.0,20.0,27.0,,,,,1.0,,,18.0,11.0,16.0,12.0,12.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
73664782,Maxxôr,antonidas,33.0,13663.0,31.0,33.0,0.0,50.0,39.0,3.0,3.0,2.0,12.0,1.0,0.0,1.0,54.0,28.0,46.0,42.0,38.0,79.0,26.0,36.0,50.0,29.0,50.0,,39.0,32.0,35.0,45.0,24.0,33.0,38.0,39.0,44.0,21.0,4.0,,21.0,9.0,16.0,19.0,9.0,26.0,10.0,14.0,22.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,
137341386,Акварус,howling-fjord,36.0,5541.0,33.0,0.0,,,3.0,1.0,,,1.0,0.0,,,29.0,56.0,57.0,58.0,50.0,70.0,44.0,50.0,75.0,45.0,,,7.0,9.0,14.0,19.0,8.0,10.0,9.0,4.0,8.0,11.0,,,2.0,5.0,8.0,11.0,4.0,7.0,4.0,2.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
63322099,Spottbar,blackrock,6.0,18812.0,54.0,,,,35.0,,,,19.0,,,,48.0,42.0,58.0,48.0,41.0,45.0,40.0,57.0,33.0,25.0,,,33.0,79.0,77.0,61.0,56.0,49.0,5.0,44.0,6.0,4.0,,,16.0,33.0,45.0,29.0,23.0,22.0,2.0,25.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
