Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Darkfrost Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Sinful Aspirant's Plate Girdle,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Sinful Aspirant's Plate Gauntlets,Ritualist's Treasured Ring,Ardent Sunstar Signet,Stone Legion Heraldry,Gluttonous Spike,Grim-Veiled Cape,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,Tabard of the Ascended,153301973,Red Linen Shirt
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Anima Field Emitter,Overwhelming Power Crystal,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Sinful Gladiator's Guard,,196571500,
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Muckwallow Stompers,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Splintered Heart of Al'ar,Bargast's Leash,Cowled Batwing Cloak,Reaver of Renewed Resolve,Barricade of the Endless Empire,,242415136,
Iron Riveted War Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stonebark Girdle,Selfless Collector's Legguards,Selfless Collector's Warboots,Unfaltering Armguards,Selfless Collector's Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Selfless Collector's Greatcloak,Axe of the Deadgrove,Acidslough Bulwark,,169177237,
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Hyperlight Band,Ritual Commander's Ring,Slimy Consumptive Organ,Bargast's Leash,Cowled Batwing Cloak,Supercollider,Encrusted Canopic Lid,Tabard of the Ascended,159457394,
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Sinful Aspirant's Plate Girdle,Halkias's Towering Pillars,Dread Sentinel's Ebony Greatboots,Sinful Aspirant's Plate Cuffs,Guilewind Stone Talons,Signet of the False Accuser,Band of the Risen Bonelord,Bladedancer's Armor Kit,Sinful Gladiator's Medallion,Sinful Gladiator's Shawl,Sophisticated Bonecracker,Sinful Gladiator's Redoubt,Ironforge Tabard,193484817,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fallen Templar's Gauntlets,Ritual Bone Band,Ritual Commander's Ring,Sanguine Vintage,Bladedancer's Armor Kit,Decadent Nathrian Shawl,Sophisticated Bonecracker,Acidslough Bulwark,Renowned Guild Tabard,131604785,
Sapsteel Warhelm,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Legplates of Unholy Frenzy,Selfless Collector's Warboots,Pit Fighter's Wristguards,Shieldguard's Gauntlets,Quick Oxxein Ring,Death God's Signet,Viscera of Coalesced Hatred,Darkmoon Deck: Indomitable,Selfless Collector's Greatcloak,Engorged Worm Smasher,Acidslough Bulwark,,197050289,
Shadowghast Helm,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Selfless Collector's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Arachnid Cipher Ring,Twisted Witherroot Band,Bargast's Leash,Blood-Spattered Scale,Cowled Batwing Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,Tabard of the Lightbringer,161784694,Epic Purple Shirt
Shadowsteel Helm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fleshfused Crushers,Hyperlight Band,Death God's Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Blighted Margrave's Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,199124261,
Wing Commander's Helmet,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Pulsating Stoneheart,Sanguine Vintage,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Encrusted Canopic Lid,,194562273,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Chestplate of the March Warden,Fused Bone Greatbelt,Amber-Plated Legguards,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Desm's Fistos,Death God's Signet,Band of the Risen Bonelord,Blood-Spattered Scale,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Lightbringer,105536192,Precious' Ribbon
Wing Commander's Helmet,Muckformed Chain Choker,Pauldrons of Unleashed Pride,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Muckwallow Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Death God's Signet,Hyperlight Band,Slimy Consumptive Organ,Anima Field Emitter,Cloak of Enveloping Manifestations,Sinsmasher,Acidslough Bulwark,Tabard of the 7th Legion,154477585,Captain Sanders' Shirt
Wrathbark Greathelm,Sin Stained Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Stompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Sinful Gladiator's Band,Bloodoath Signet,Gluttonous Spike,Macabre Sheet Music,Decadent Nathrian Shawl,Engorged Worm Smasher,Acidslough Bulwark,Blood Knight Tabard,116322585,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of the Afterlife,Waistguard of Expurged Anguish,Saronite Plated Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Gauntlets of the Wretched,Muirnne's Stormforged Signet,Ardent Sunstar Signet,Slimy Consumptive Organ,Darkmoon Deck: Voracity,Drape of Icy Intent,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,164497836,Wraps of the Blood-Soaked Brawler
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Dominance Guard's Band,Death God's Signet,Blood-Spattered Scale,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Engorged Worm Smasher,Barricade of the Endless Empire,,66893502,
Wrathbark Greathelm,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fleshfused Crushers,Shadowghast Ring,Signet of the False Accuser,Gluttonous Spike,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,,176700564,
Selfless Collector's GreatHelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stonebark Girdle,Sinful Aspirant's Plate Legguards,Selfless Collector's Warboots,Thunderous Echo Vambraces,Sinful Aspirant's Plate Gauntlets,Sinful Gladiator's Ring,Ritualist's Treasured Ring,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Medallion,Sinful Gladiator's Drape,Sinful Aspirant's Mace,Encrusted Canopic Lid,,127353007,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Fused Bone Greatbelt,Selfless Collector's Legguards,Selfless Collector's Warboots,Selfless Collector's Wristguards,Shieldguard's Gauntlets,Twisted Witherroot Band,Hyperlight Band,Gluttonous Spike,Bladedancer's Armor Kit,Sinful Gladiator's Drape,Sacred Sparrer's Edge,Acidslough Bulwark,Renowned Guild Tabard,123010660,Green Linen Shirt
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Legplates of Unholy Frenzy,Muckwallow Stompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Bargast's Leash,Cloak of Enveloping Manifestations,Supercollider,Duskwarder Shield,Tabard of the Explorer,111870007,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Fleshfused Circle,Inscrutable Quantum Device,Anima Field Emitter,Drape of Twisted Loyalties,Gorestained Cleaver,Barricade of the Endless Empire,,123229122,Artisan Officer's Shirt
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Steelcore Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Ritual Commander's Ring,Bargast's Leash,Viscera of Coalesced Hatred,Mantle of Manifest Sins,Axe of the Deadgrove,Elysian Sentinel's Aegis,Loremaster's Colors,111208403,Fashionable Undershirt
Shadowghast Helm,Trailspinner Pendant,Dread Sentinel's Ebony Spaulders,Dread Sentinel's Ebony Chestplate,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Dread Sentinel's Ebony Greatboots,Pit Fighter's Wristguards,Hardened Castle Crushers,Signet of the False Accuser,Ritual Commander's Ring,Sanguine Vintage,Instructor's Divine Bell,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,Undercity Tabard,175738219,Embroidered Shirt
Shadowghast Helm,Skychime Necklace,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Selfless Collector's Legguards,Shieldguard's Warboots,Shieldguard's Vambraces,Selfless Collector's Gauntlets,Leafed Banewood Band,Signet of the False Accuser,Gluttonous Spike,Blood-Spattered Scale,Selfless Collector's Greatcloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,,161241445,
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritual Bone Band,Sinful Gladiator's Ring,Spare Meat Hook,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of Summer Flames,131592171,Common Gray Shirt
Shadowghast Helm,Sinful Aspirant's Necklace,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Sinful Aspirant's Plate Girdle,Gormshell Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Fleshfused Crushers,Ritualist's Treasured Ring,Twisted Witherroot Band,Gluttonous Spike,Misfiring Centurion Controller,Sinful Aspirant's Drape,Sinsmasher,Sinful Gladiator's Guard,Tabard of the Honorbound,196665897,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Shieldguard's Gauntlets,Chalice Noble's Signet,Fleshfused Circle,Queensguard's Vigil,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Honortoll Gavel,Acidslough Bulwark,Guild Tabard,155294478,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stonebark Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Selfless Collector's Gauntlets,Fleshfused Circle,Death God's Signet,Bargast's Leash,Inscrutable Quantum Device,Cloak of Enveloping Manifestations,Dessia's Decimating Decapitator,,,94925902,Red Linen Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Death God's Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Encrusted Canopic Lid,,142130723,
Darkfrost Helmet,Sinful Gladiator's Necklace,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Aspirant's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Shadowghast Ring,Ritual Commander's Ring,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,,96296791,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Mantle of Manifest Sins,Engorged Worm Smasher,Chyrus's Crest of Hope,Guild Tabard,133594367,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Chestplate of the March Warden,Waistguard of Expurged Anguish,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Pulsating Stoneheart,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Gilneas Tabard,128408432,Scarlet Filigreed Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Hyperlight Band,Twisted Witherroot Band,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Lightforged Tabard,193682565,
Oversized Centurion Helm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Gluttonous Spike,Slimy Consumptive Organ,Cowled Batwing Cloak,Sinsmasher,Barricade of the Endless Empire,Renowned Guild Tabard,154018548,Fashionable Undershirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Sinful Gladiator's Plate Wargreaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Drape,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of the Ascended,151596611,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Sinful Gladiator's Ring,Death God's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Scarlet Crusade,173001148,Red Linen Shirt
Darkfrost Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Hardened Castle Crushers,Death God's Signet,Shadowghast Ring,Pulsating Stoneheart,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,185287189,
Darkfrost Helmet,Muckformed Chain Choker,Prankster's Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Hyperlight Band,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Spare Meat Hook,Drape of Twisted Loyalties,Engorged Worm Smasher,Chyrus's Crest of Hope,,189152004,
Shadowghast Helm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Sinful Aspirant's Plate Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fleshfused Crushers,Death God's Signet,Ardent Sunstar Signet,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Decadent Nathrian Shawl,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Lightbringer,150819008,Artisan Initiate's Shirt
Selfless Collector's GreatHelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Shadowghast Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Bladedancer's Armor Kit,Gluttonous Spike,Mantle of Manifest Sins,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Lightbringer,13316956,Fashionable Undershirt
Diadem of Imperious Desire,Muckformed Chain Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Sinful Gladiator's Signet,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Renowned Guild Tabard,246657598,
Shadowghast Helm,Trailspinner Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Charred Saronite Greaves,Soldier's Stoneband Wristguards,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Slimy Consumptive Organ,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,188816907,Black Swashbuckler's Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Entwined Gorger Tendril,Bargast's Leash,Bladedancer's Armor Kit,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,,105400386,Captain Sanders' Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Cable of the Metrognome,Gormshell Greaves,Stoneguard Attendant's Boots,Flamewatch Armguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Gluttonous Spike,Asimov's Drape,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of Summer Flames,124473415,
Darkfrost Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Legplates of Unholy Frenzy,Muckwallow Stompers,Reality-Shatter Vambraces,Fleshfused Crushers,Band of the Risen Bonelord,Death God's Signet,Blood-Spattered Scale,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,64149315,
Oversized Centurion Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,154104876,
Darkfrost Helmet,Charm of Eternal Winter,Shoulderplates of the Eternal,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Shadowghast Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Hyperlight Band,Ardent Sunstar Signet,Stone Legion Heraldry,Bladedancer's Armor Kit,Decadent Nathrian Shawl,Klontzas' Precise Pummeler,Elysian Sentinel's Aegis,,105231532,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Pulsating Stoneheart,Anima Field Emitter,Cowled Batwing Cloak,Gorestained Cleaver,Elysian Sentinel's Aegis,,152939689,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Twisted Witherroot Band,Pulsating Stoneheart,Sanguine Vintage,Drape of Twisted Loyalties,Axe of the Deadgrove,Chyrus's Crest of Hope,Renowned Guild Tabard,134639955,Sleeveless T-Shirt
Diadem of Imperious Desire,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Hellhound Cuffs,Colossal Plate Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Gluttonous Spike,Crest of the Legionnaire General,Supercollider,Chyrus's Crest of Hope,,190796848,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Ceremonial Parade Legguards,Muckwallow Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Band of the Risen Bonelord,Entwined Gorger Tendril,Splintered Heart of Al'ar,Decanter of Anima-Charged Winds,Decadent Nathrian Shawl,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,166971342,
Darkfrost Helmet,Azure-Venom Choker,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Binding of Warped Desires,Shadowghast Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Twisted Witherroot Band,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,158988346,Last Season's Shirt
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Stompers,Flamewatch Armguards,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Bladedancer's Armor Kit,Darkmoon Deck: Indomitable,Crest of the Legionnaire General,Sophisticated Bonecracker,Sinful Gladiator's Guard,Argent Crusader's Tabard,112165886,Captain Sanders' Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Slimy Consumptive Organ,Blood-Spattered Scale,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,,208670307,Red Linen Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Sanctified Guardian's Signet,Entwined Gorger Tendril,Viscera of Coalesced Hatred,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Encrusted Canopic Lid,Thunder Bluff Tabard,142656650,Stylish Blue Shirt
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Muckwallow Stompers,Bracers of the Tenebrous Retinue,Distorted Construct's Gauntlets,Death God's Signet,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Lightbringer,73299871,
Shadowghast Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Bone Band,Arachnid Cipher Ring,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,Thunder Bluff Tabard,118283175,
Wrathbark Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Ceremonial Parade Legguards,Sinful Gladiator's Plate Warboots,Shoulderblade Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Anima Field Emitter,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,125478123,
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Fallen Templar's Gauntlets,Sinful Gladiator's Signet,Sinful Gladiator's Ring,Bladedancer's Armor Kit,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Barricade of the Endless Empire,Guild Tabard,149766452,
Darkfrost Helmet,Trailspinner Pendant,Dread Sentinel's Ebony Spaulders,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Dread Sentinel's Ebony Legguards,Errant Crusader's Greaves,Dread Sentinel's Ebony Vambraces,Guilewind Stone Talons,Fleshfused Circle,Signet of the False Accuser,Pulsating Stoneheart,Hymnal of the Path,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Tabard of Summer Flames,160592891,
Shadowghast Helm,Azure-Venom Choker,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Ceremonial Parade Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Hyperlight Band,Stone Legion Heraldry,Bladedancer's Armor Kit,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,245033118,
