Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritual Bone Band,Death God's Signet,Blood-Spattered Scale,Sinful Aspirant's Insignia of Alacrity,Sinful Gladiator's Drape,Sinsmasher,Sinful Gladiator's Guard,Tabard of the Ascended,188714945,Red Linen Shirt
Sinful Gladiator's Plate Helm,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Blood-Spattered Scale,Phial of Putrefaction,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,,226274304,The Very Best Shirt
Diadem of Imperious Desire,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Wargreaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Band,Sinful Gladiator's Ring,Sinful Aspirant's Badge of Ferocity,Sinful Aspirant's Insignia of Alacrity,Decadent Nathrian Shawl,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Lightbringer,191840232,
Plague Handler's Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fallen Templar's Gauntlets,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Crest of the Legionnaire General,Sophisticated Bonecracker,Elysian Sentinel's Aegis,,160200641,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,161552105,
Wrathbark Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Hyperlight Band,Death God's Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,,247688319,Stylish Black Shirt
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Arachnid Cipher Ring,Hyperlight Band,Inscrutable Quantum Device,Stone Legion Heraldry,Decadent Nathrian Shawl,Axe of the Deadgrove,Chyrus's Crest of Hope,,168230074,
Darkfrost Helmet,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Pulsating Stoneheart,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,156352303,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Ring of Perpetual Conflict,Death God's Signet,Sinful Gladiator's Badge of Ferocity,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Sinsmasher,Encrusted Canopic Lid,Tabard of the Ascended,118609313,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Twisted Witherroot Band,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,171054177,
Shadowghast Helm,Azure-Venom Choker,Vile Butcher's Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Colossal Plate Gauntlets,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Renowned Guild Tabard,177787808,Brown Linen Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Waistguard of Expurged Anguish,Shadowghast Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Bloodoath Signet,Ritualist's Treasured Ring,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Drape of Twisted Loyalties,Barbed-Edge of the Stone Legion,Builwark of the Stone Legion,,176201426,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Blood-Spattered Scale,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Sinsmasher,Acidslough Bulwark,,154057664,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Hellhound Cuffs,Fogweaver Gauntlets,Fleshfused Circle,Band of the Risen Bonelord,Stone Legion Heraldry,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Engorged Worm Smasher,Acidslough Bulwark,Argent Crusader's Tabard,150513770,Artisan Officer's Shirt
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Death God's Signet,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Chyrus's Crest of Hope,Tabard of the Lightbringer,148224739,Gorgeous Blouse
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Stitchflesh's Misplaced Signet,Anima Field Emitter,Splintered Heart of Al'ar,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Barricade of the Endless Empire,,158410236,
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Blood-Spattered Scale,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Acidslough Bulwark,,112822523,Common Gray Shirt
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Ritualist's Treasured Ring,Slimy Consumptive Organ,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Acidslough Bulwark,Renowned Guild Tabard,180403431,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Fleshfused Circle,Entwined Gorger Tendril,Anima Field Emitter,Slimy Consumptive Organ,Blighted Margrave's Cloak,Supercollider,Encrusted Canopic Lid,,117146148,
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Hardened Castle Crushers,Ritualist's Treasured Ring,Ritual Bone Band,Anima Field Emitter,Blood-Spattered Scale,Mantle of Manifest Sins,Ascended Gladius of Glory,Acidslough Bulwark,Undercity Tabard,164611424,Gray Woolen Shirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Fleshfused Circle,Ritual Bone Band,Viscera of Coalesced Hatred,Pulsating Stoneheart,Cloak of Enveloping Manifestations,Stoneguardian's Morningstar,Encrusted Canopic Lid,,144890197,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,Orgrimmar Tabard,95205323,
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,Army of the Light Tabard,127593735,Gorgeous Blouse
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,,188191517,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Sinful Gladiator's Swordbreaker,Sinful Gladiator's Redoubt,Court of Harvesters Tabard,179617268,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Most Regal Signet of Sire Denathrius,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,196969136,
Sinful Gladiator's Plate Helmet,Sinful Aspirant's Choker,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Shadowghast Sabatons,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Sinful Aspirant's Medallion,Sinful Aspirant's Insignia of Alacrity,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,156387163,
Shadowghast Helm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Most Regal Signet of Sire Denathrius,Signet of the False Accuser,Gluttonous Spike,Splintered Heart of Al'ar,Cowled Batwing Cloak,Ascended Gladius of Glory,Barricade of the Endless Empire,Renowned Guild Tabard,94183192,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Most Regal Signet of Sire Denathrius,Fleshfused Circle,Gluttonous Spike,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Sinful Gladiator's Swordbreaker,Encrusted Canopic Lid,Tabard of the Lightbringer,224423010,Artisan Officer's Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Court of Harvesters Tabard,156196167,
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Slimy Consumptive Organ,Gluttonous Spike,Drape of Twisted Loyalties,Sophisticated Bonecracker,Encrusted Canopic Lid,,154794624,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Inscrutable Quantum Device,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Silvermoon City Tabard,237884227,
Wing Commander's Helmet,Charm of Eternal Winter,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Shadowghast Greaves,Muckwallow Stompers,Hellhound Cuffs,Fallen Templar's Gauntlets,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,,160623118,
Conqueror's Aegis Faceguard,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Bone Band,Viscera of Coalesced Hatred,Bargast's Leash,Blighted Margrave's Cloak,Titanguard,Encrusted Canopic Lid,,231402231,Captain Sanders' Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Ceremonial Parade Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fogweaver Gauntlets,Fleshfused Circle,Ritual Bone Band,Spare Meat Hook,Gluttonous Spike,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,124035958,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Binding of Warped Desires,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Sinful Gladiator's Plate Handguards,Ritual Bone Band,Signet of the False Accuser,Viscera of Coalesced Hatred,Sinful Aspirant's Badge of Ferocity,Drape of Twisted Loyalties,Sinsmasher,Encrusted Canopic Lid,,245739083,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Stone Legion Heraldry,Anima Field Emitter,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,180191286,
Wrathbark Greathelm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Ceremonial Parade Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Arachnid Cipher Ring,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Badge of Ferocity,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,,164244968,
Diadem of Imperious Desire,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Signet of the False Accuser,Blood-Spattered Scale,Sinful Aspirant's Insignia of Alacrity,Grim-Veiled Cape,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,Tabard of the Ascended,178180802,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Anima Field Emitter,Blood-Spattered Scale,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,174023878,Artisan Officer's Shirt
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Gluttonous Spike,Decadent Nathrian Shawl,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Lightbringer,226283851,Precious' Ribbon
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Abdominal Securing Chestguard,Stonebark Girdle,Galvanized Oxxein Legguards,Muckwallow Stompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ritual Bone Band,Ritual Commander's Ring,Splintered Heart of Al'ar,Anima Field Emitter,Dealer Xy'exa's Cape,Axe of the Deadgrove,Encrusted Canopic Lid,Tabard of the Lightbringer,51285832,Precious' Ribbon
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Ascended,134733100,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Waistguard of Expurged Anguish,Endlessly Gluttonous Greaves,Muckwallow Stompers,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Death God's Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Sinful Gladiator's Guard,Stormwind Tabard,89933994,Tia Shortsleeve's Short Sleeve Shirt
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Gladiator's Plate Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Ritualist's Treasured Ring,Signet of the False Accuser,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,Tabard of the Lightbringer,187595197,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Stoneborn Terrorblade,Acidslough Bulwark,Tabard of the Lightbringer,245745408,Last Season's Shirt
Darkfrost Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Fleshfused Crushers,Signet of the False Accuser,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Splintered Heart of Al'ar,Crest of the Legionnaire General,Xandria's Kopis of Courage,Barricade of the Endless Empire,Tabard of the Defender,112876095,Wraps of the Blood-Soaked Brawler
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fleshfused Crushers,Arachnid Cipher Ring,Shadowghast Ring,Sinful Gladiator's Insignia of Alacrity,Anima Field Emitter,Blighted Margrave's Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,Tabard of the Lightbringer,168603240,Undisputed Champion's Shirt
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Shadowghast Ring,Death God's Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,Stormwind Tabard,185202259,
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Commander's Ring,Fleshfused Circle,Macabre Sheet Music,Anima Field Emitter,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Illustrious Guild Tabard,195521281,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Ember-Scarred Girdle,Galvanized Oxxein Legguards,Sapsteel Sabatons,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Twisted Witherroot Band,Bloodoath Signet,Gluttonous Spike,Inscrutable Quantum Device,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Kudebeh's Remarkable Targe,Tabard of the Lightbringer,140438386,
Darkfrost Helmet,Trailspinner Pendant,Sinful Gladiator's Plate Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Shadowghast Ring,Ardent Sunstar Signet,Anima Field Emitter,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Sinful Gladiator's Guard,,157755304,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Ritual Bone Band,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,137938274,Captain Sanders' Shirt
Wing Commander's Helmet,Sin Stained Pendant,Prankster's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Sapsteel Sabatons,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ritualist's Treasured Ring,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Supercollider,Barricade of the Endless Empire,,152787900,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Ritualist's Treasured Ring,Anima Field Emitter,Macabre Sheet Music,Mantle of Manifest Sins,Engorged Worm Smasher,Encrusted Canopic Lid,Argent Crusader's Tabard,245603011,Sawbones Shirt
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Sinful Gladiator's Plate Gauntlets,Ritual Bone Band,Ring of Perpetual Conflict,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Drape of Twisted Loyalties,Sinsmasher,Sinful Gladiator's Guard,Tabard of the Lightbringer,166754709,
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Fogweaver Gauntlets,Signet of the False Accuser,Fleshfused Circle,Bargast's Leash,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,Tabard of the Lightbringer,169508370,Irradiated Undercoat
Diadem of Imperious Desire,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Hardened Castle Crushers,Ring of Perpetual Conflict,Death God's Signet,Viscera of Coalesced Hatred,Decanter of Anima-Charged Winds,Shroud of the Penitent,Sophisticated Bonecracker,Encrusted Canopic Lid,,117557214,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the 7th Legion,168998405,Precious' Ribbon
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Reality-Shatter Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Gorestained Cleaver,Acidslough Bulwark,,166564114,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Hyperlight Band,Sinful Gladiator's Ring,Blood-Spattered Scale,Stone Legion Heraldry,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Thunder Bluff Tabard,86402816,Precious' Ribbon
