Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Shadowghast Helm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Selfless Collector's Girdle,Endlessly Gluttonous Greaves,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Anima Field Emitter,Splintered Heart of Al'ar,Mantle of Manifest Sins,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,167224087,Precious' Ribbon
Wing Commander's Helmet,Azure-Venom Choker,Vile Butcher's Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Shadowghast Ring,Viscera of Coalesced Hatred,Spare Meat Hook,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Stormwind Tabard,115074254,Artisan Member's Shirt
Selfless Collector's GreatHelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Guilewind Stone Talons,Ritual Bone Band,Stitchflesh's Misplaced Signet,Anima Field Emitter,Viscera of Coalesced Hatred,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,Ironforge Tabard,127758093,
Wrathbark Greathelm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Stoneguard Attendant's Boots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ritual Bone Band,Most Regal Signet of Sire Denathrius,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Sacred Sparrer's Edge,Acidslough Bulwark,,1028324,Precious' Ribbon
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Sinful Aspirant's Plate Cuffs,Colossal Plate Gauntlets,Sinful Gladiator's Signet,Band of the Risen Bonelord,Slimy Consumptive Organ,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Reaver of Renewed Resolve,Sinful Aspirant's Barrier,Tabard of the Shattered Sun,177201108,Precious' Ribbon
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Baetheas' Ironclad Warboots,Vambraces of the Depraved Warden,Sinful Gladiator's Plate Handguards,Signet of the False Accuser,Ritualist's Treasured Ring,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Drape,Sophisticated Bonecracker,Acidslough Bulwark,,97588560,
Wing Commander's Helmet,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Gormshell Greaves,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Decanter of Anima-Charged Winds,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Sinful Gladiator's Guard,Ironforge Tabard,111299755,Ironforge Doublet
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Commander's Ring,Anima Field Emitter,Grim Codex,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,177335199,
Shadowghast Helm,Noble's Birthstone Pendant,Dread Sentinel's Ebony Spaulders,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Dread Sentinel's Ebony Vambraces,Hardened Castle Crushers,Hyperlight Band,Band of the Risen Bonelord,Slimy Consumptive Organ,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Engorged Worm Smasher,Dominance Keep Barrier,,163771622,
Darkfrost Helmet,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Arachnid Cipher Ring,Skulker's Wing,Grim Codex,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,Tabard of the Lightbringer,73771904,Precious' Ribbon
Casque of the Path,Trailspinner Pendant,Selfless Collector's Spaulders,Breastplate of Cautious Calculation,Shadowghast Waistguard,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Guilewind Stone Talons,Hyperlight Band,Twisted Witherroot Band,Spare Meat Hook,Splintered Heart of Al'ar,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Ascended,154237542,
Casque of the Path,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Hellhound Cuffs,Hardened Castle Crushers,Ritualist's Treasured Ring,Ritual Commander's Ring,Darkmoon Deck: Voracity,Phial of Putrefaction,Drape of Twisted Loyalties,Sinsmasher,Elysian Sentinel's Aegis,Theramore Tabard,73200831,Fashionable Undershirt
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Dynamo Doomstompers,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Arachnid Cipher Ring,Blood-Spattered Scale,Bladedancer's Armor Kit,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,,122551375,Black Swashbuckler's Shirt
,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Arachnid Cipher Ring,Ardent Sunstar Signet,Darkmoon Deck: Indomitable,Splintered Heart of Al'ar,Grim-Veiled Cape,,,,39237089,Fashionable Undershirt
Iron Riveted War Helm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Binding of Warped Desires,Valorous Aegis Legguards,Dynamo Doomstompers,Hellhound Cuffs,Colossal Plate Gauntlets,Ring of Perpetual Conflict,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Anima Field Emitter,Cloak of Enveloping Manifestations,Supercollider,Barricade of the Endless Empire,Tabard of the Ascended,160847991,Ebon Filigreed Shirt
Oversized Centurion Helm,Muckformed Chain Choker,Shadowghast Pauldrons,Dread Sentinel's Ebony Chestplate,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Dread Sentinel's Ebony Grips,Ardent Sunstar Signet,Most Regal Signet of Sire Denathrius,Gluttonous Spike,Decanter of Anima-Charged Winds,Decadent Nathrian Shawl,Sophisticated Bonecracker,Sylvan Whiteshield,Renowned Guild Tabard,167913864,
Shadowghast Helm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Ritualist's Treasured Ring,Darkmoon Deck: Voracity,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Tabard of the Zandalari,173043222,
Sinful Gladiator's Plate Helmet,Sin Stained Pendant,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Shadowghast Sabatons,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Sinful Gladiator's Ring,Ritual Bone Band,Viscera of Coalesced Hatred,Inscrutable Quantum Device,Crest of the Legionnaire General,Axe of the Deadgrove,Acidslough Bulwark,Stormwind Tabard,153838832,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Ritual Commander's Ring,Macabre Sheet Music,Anima Field Emitter,Dealer Xy'exa's Cape,Engorged Worm Smasher,Sinful Gladiator's Guard,,153438338,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Fogweaver Gauntlets,Fleshfused Circle,Arachnid Cipher Ring,Darkmoon Deck: Indomitable,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,,154109387,
Queensguard Greathelm,Noble's Birthstone Pendant,Vile Butcher's Pauldrons,Rampaging Giant's Chestplate,Stonebark Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Sapsteel Vambraces,Hardened Castle Crushers,Arachnid Cipher Ring,Shadowghast Ring,Gluttonous Spike,Anima Field Emitter,Cowled Batwing Cloak,Stone-Sentinel Breaker,Bulwark of the Unbowed,Guild Tabard,140912481,Blue Martial Shirt
Darkfrost Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Gormshell Greaves,Errant Crusader's Greaves,Shadowghast Armguards,Guilewind Stone Talons,Band of the Risen Bonelord,Ardent Sunstar Signet,Stone Legion Heraldry,Gluttonous Spike,Cowled Batwing Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,Renowned Guild Tabard,163190183,
Wrathbark Greathelm,Sinful Aspirant's Necklace,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Legguards,Valinor's Ground Pounders,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Hyperlight Band,Sanguine Vintage,Gluttonous Spike,Blighted Margrave's Cloak,Sinful Aspirant's Sword,Sinful Gladiator's Guard,Illustrious Guild Tabard,148150551,Master Builder's Shirt
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Legplates of Absolute Control,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Drape of Twisted Loyalties,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Ascended,150753438,
Wing Commander's Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Galvanized Oxxein Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,138752327,Precious' Ribbon
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Queensguard's Vigil,Crest of the Legionnaire General,Supercollider,Acidslough Bulwark,,158992537,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Signet of the False Accuser,Gluttonous Spike,Anima Field Emitter,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,141975019,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Ritual Commander's Ring,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Ascended Gladius of Glory,Encrusted Canopic Lid,,155896862,
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Muckwallow Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Anima Field Emitter,Slimy Consumptive Organ,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,,166941979,
Wrathbark Greathelm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Tharatos' Charred Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Fleshfused Circle,Death God's Signet,Splintered Heart of Al'ar,Viscera of Coalesced Hatred,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,177430561,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Shoulderblade Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Inscrutable Quantum Device,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,,124052689,Precious' Ribbon
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Galvanized Oxxein Legguards,Dynamo Doomstompers,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Fleshfused Circle,Anima Field Emitter,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,66381160,
Wrathbark Greathelm,Reinforced High Collar,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Signet of the False Accuser,Ritual Bone Band,Inscrutable Quantum Device,Blood-Spattered Scale,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,158089328,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Shadowghast Ring,Arachnid Cipher Ring,Overwhelming Power Crystal,Stone Legion Heraldry,Cloak of Enveloping Manifestations,Mace of the Unburdened,Sinful Gladiator's Guard,,156305331,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Selfless Collector's Warboots,Shoulderblade Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Bloodoath Signet,Gluttonous Spike,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,133977194,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Soldier's Stoneband Wristguards,Fleshfused Crushers,Hyperlight Band,Bloodoath Signet,Viscera of Coalesced Hatred,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,Renowned Guild Tabard,100517052,
Darkfrost Helmet,Sin Stained Pendant,Prankster's Pauldrons,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Medallion,Grim-Veiled Cape,Axe of the Deadgrove,Acidslough Bulwark,,167574843,Squire's Shirt
Shadowghast Helm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Hardened Castle Crushers,Death God's Signet,Hyperlight Band,Anima Field Emitter,Inscrutable Quantum Device,Drape of Twisted Loyalties,Axe of the Deadgrove,Sylvan Whiteshield,,168807308,Red Linen Shirt
Shadowghast Helm,Azure-Venom Choker,Prankster's Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Dynamo Doomstompers,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Band of the Risen Bonelord,Phial of Putrefaction,Viscera of Coalesced Hatred,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Barricade of the Endless Empire,Purple Trophy Tabard of the Illidari,170223858,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Ember-Scarred Girdle,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,,246997567,Artisan Member's Shirt
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Sinful Aspirant's Ring,Hyperlight Band,Splintered Heart of Al'ar,Blood-Spattered Scale,Drape of the Drakerider,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,Renowned Guild Tabard,136173955,Artisan Officer's Shirt
Shadowghast Helm,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Abdominal Securing Chestguard,Binding of Warped Desires,Gormshell Greaves,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Overwhelming Power Crystal,Inscrutable Quantum Device,Crest of the Legionnaire General,Supercollider,Sinful Gladiator's Guard,,156660014,
Shadowghast Helm,Sin Stained Pendant,Vile Butcher's Pauldrons,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Sinful Aspirant's Plate Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,,91388429,
Wrathbark Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Twisted Witherroot Band,Ritualist's Treasured Ring,Splintered Heart of Al'ar,Gluttonous Spike,Cowled Batwing Cloak,Sinsmasher,Builwark of the Stone Legion,Court of Harvesters Tabard,157469490,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Saronite Plated Legguards,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Splintered Heart of Al'ar,Anima Field Emitter,Decadent Nathrian Shawl,Sophisticated Bonecracker,Shieldwall of the Breaker,Tabard of the Ascended,89938167,
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Sapsteel Breastplate,Scarred Bloodbound Girdle,Dread Sentinel's Ebony Legguards,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Fleshfused Circle,Death God's Signet,Viscera of Coalesced Hatred,Darkmoon Deck: Voracity,Cowled Batwing Cloak,Engorged Worm Smasher,Builwark of the Stone Legion,,148579723,
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Halkias's Towering Pillars,Valinor's Ground Pounders,Selfless Collector's Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Blood-Spattered Scale,Darkmoon Deck: Indomitable,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,Argent Crusader's Tabard,83486803,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Selfless Collector's Chestplate,Shadowghast Waistguard,Gormshell Greaves,Selfless Collector's Warboots,Reality-Shatter Vambraces,Selfless Collector's Gauntlets,Arachnid Cipher Ring,Death God's Signet,Overwhelming Power Crystal,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Engorged Worm Smasher,Barricade of the Endless Empire,Guild Tabard,88245594,
Wing Commander's Helmet,Valeshroud Torque,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Guilewind Stone Talons,Bloodoath Signet,Signet of the False Accuser,Viscera of Coalesced Hatred,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Axe of the Deadgrove,Elysian Sentinel's Aegis,Tabard of the Achiever,156613496,
Shadowghast Helm,Noble's Birthstone Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Girdle of the Soulflayer,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Ritual Commander's Ring,Stone Legion Heraldry,Anima Field Emitter,Cowled Batwing Cloak,Sinsmasher,Elysian Sentinel's Aegis,,160664798,
Shadowghast Helm,Noble's Birthstone Pendant,Pauldrons of Unleashed Pride,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Stompers,Thunderous Echo Vambraces,Hardened Castle Crushers,Ritual Bone Band,Sinful Gladiator's Signet,Overwhelming Power Crystal,Anima Field Emitter,Sinful Gladiator's Greatcloak,Sinful Gladiator's Hacker,Sinful Gladiator's Guard,Lightforged Tabard,154429221,
Darkfrost Helmet,Sinful Gladiator's Amulet,Sinful Gladiator's Plate Shoulders,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Commander's Ring,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Gluttonous Spike,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Gilneas Tabard,150415130,Stylish Black Shirt
Plague Handler's Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Twisted Witherroot Band,Blood-Spattered Scale,Gluttonous Spike,Mantle of Manifest Sins,Axe of the Deadgrove,Acidslough Bulwark,,174317770,
Wing Commander's Helmet,Trailspinner Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Sinful Gladiator's Plate Handguards,Twisted Witherroot Band,Signet of the False Accuser,Darkmoon Deck: Indomitable,Splintered Heart of Al'ar,Sinful Gladiator's Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Exodar Tabard,199604106,Green Linen Shirt
Oversized Centurion Helm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Hyperlight Band,Signet of the False Accuser,Sanguine Vintage,Splintered Heart of Al'ar,Crest of the Legionnaire General,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Lightbringer,166374426,Precious' Ribbon
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Signet of the False Accuser,Band of the Risen Bonelord,Splintered Heart of Al'ar,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,126925391,
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Selfless Collector's Girdle,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Selfless Collector's Gauntlets,Signet of the False Accuser,Bloodoath Signet,Slimy Consumptive Organ,Pulsating Stoneheart,Mantle of Manifest Sins,Sinsmasher,Barricade of the Endless Empire,,55660056,
Sinful Aspirant's Plate Helm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Sinful Aspirant's Plate Gauntlets,Sinful Gladiator's Ring,Sinful Gladiator's Band,Sinful Gladiator's Badge of Ferocity,Sinful Aspirant's Insignia of Alacrity,Decadent Nathrian Shawl,Sinful Aspirant's Sword,Sinful Gladiator's Guard,Renowned Guild Tabard,245226348,Tailored Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Tabone's Branded Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Anima Field Emitter,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,,150493566,
Plague Handler's Greathelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Vambraces of the Depraved Warden,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Anima Field Emitter,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Engorged Worm Smasher,Encrusted Canopic Lid,,242124297,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Gormshell Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Entwined Gorger Tendril,Bladedancer's Armor Kit,Overwhelming Power Crystal,Dealer Xy'exa's Cape,,,Renowned Guild Tabard,176012793,Red Lumberjack Shirt
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Band of the Risen Bonelord,Fleshfused Circle,Inscrutable Quantum Device,Stone Legion Heraldry,Decadent Nathrian Shawl,Sinsmasher,Chyrus's Crest of Hope,,175296238,
