Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id,Shirt
Darkfrost Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Death God's Signet,Sinful Gladiator's Ring,Spare Meat Hook,Viscera of Coalesced Hatred,Sinful Gladiator's Drape,Axe of the Deadgrove,Barricade of the Endless Empire,Renowned Guild Tabard,170010976,
Casque of the Path,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Chestplate of the March Warden,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Hardened Castle Crushers,Fleshfused Circle,Bloodoath Signet,Gluttonous Spike,Bladedancer's Armor Kit,Mantle of Manifest Sins,Sinsmasher,Acidslough Bulwark,Tabard of the Highmountain Tribe,75271268,White Linen Shirt
Shadowghast Helm,Azure-Venom Choker,Unyielding Combatant's Pauldrons,Stonewrought Breastplate,Ember-Scarred Girdle,Endlessly Gluttonous Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Most Regal Signet of Sire Denathrius,Ritualist's Treasured Ring,Spare Meat Hook,Bladedancer's Armor Kit,Cowled Batwing Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Tabard of the Zandalari,129433209,Thunder Bluff Doublet
Sinful Gladiator's Plate Helm,Muckformed Chain Choker,Prankster's Pauldrons,Sinful Aspirant's Plate Chestplate,Dragonslayer's Brace,Sinful Aspirant's Plate Legguards,Shadowghast Sabatons,Flamewatch Armguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Sinful Aspirant's Ring,Gluttonous Spike,Inscrutable Quantum Device,Cowled Batwing Cloak,Sinful Aspirant's Sword,Acidslough Bulwark,Illustrious Guild Tabard,169388393,
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Anima Field Emitter,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,118682453,
Wing Commander's Helmet,Valeshroud Torque,Prankster's Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Muckwallow Stompers,Stonewrought Armplates,Shieldguard's Gauntlets,Shadowghast Ring,Death God's Signet,Viscera of Coalesced Hatred,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Barbed-Edge of the Stone Legion,Duskwarder Shield,,161380568,
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Legplates of Unholy Frenzy,Muckwallow Stompers,Bracers of the Tenebrous Retinue,Fogweaver Gauntlets,Signet of the False Accuser,Twisted Witherroot Band,Stone Legion Heraldry,Sinful Aspirant's Badge of Ferocity,Cowled Batwing Cloak,Engorged Worm Smasher,Elysian Sentinel's Aegis,Tabard of the 7th Legion,168033310,
Wrathbark Greathelm,Reinforced High Collar,Pauldrons of Unleashed Pride,Breastplate of Cautious Calculation,Stonebark Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Shadowghast Ring,Darkmoon Deck: Indomitable,Decanter of Anima-Charged Winds,Decadent Nathrian Shawl,Sinsmasher,Encrusted Canopic Lid,Court of Harvesters Tabard,73844846,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Halkias's Towering Pillars,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Gauntlets,Stitchflesh's Misplaced Signet,Most Regal Signet of Sire Denathrius,Splintered Heart of Al'ar,Blood-Spattered Scale,Decadent Nathrian Shawl,Xandria's Kopis of Courage,Barricade of the Endless Empire,Silvermoon City Tabard,164232595,
Wrathbark Greathelm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Gormshell Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Ardent Sunstar Signet,Shadowghast Ring,Sinful Gladiator's Badge of Ferocity,Sinful Gladiator's Insignia of Alacrity,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Chyrus's Crest of Hope,Rustbolt Resistance Tabard,180862156,Black Swashbuckler's Shirt
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Gluttonous Spike,Inscrutable Quantum Device,Crest of the Legionnaire General,Axe of the Deadgrove,Elysian Sentinel's Aegis,Purple Trophy Tabard of the Illidari,158311249,
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Dealer Xy'exa's Cape,Sinsmasher,Encrusted Canopic Lid,,167238257,
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Reality-Shatter Vambraces,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Ascended,172826969,
Darkfrost Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Fused Bone Greatbelt,Halkias's Towering Pillars,Sinful Gladiator's Plate Stompers,Thunderous Echo Vambraces,Fogweaver Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Anima Field Emitter,Inscrutable Quantum Device,Drape of Twisted Loyalties,Sophisticated Bonecracker,Sinful Gladiator's Guard,,164851558,
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Inscrutable Quantum Device,Anima Field Emitter,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,Tabard of the Achiever,154745985,
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Muckwallow Stompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ring of Perpetual Conflict,Entwined Gorger Tendril,Decanter of Anima-Charged Winds,Splintered Heart of Al'ar,Shroud of the Penitent,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Lightbringer,64809407,Lucky Shirt
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Bloodoath Signet,Signet of the False Accuser,Splintered Heart of Al'ar,Anima Field Emitter,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,149168674,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Fleshfused Crushers,Sinful Aspirant's Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Encrusted Canopic Lid,,134874515,
Wrathbark Greathelm,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Tharatos' Charred Chestplate,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Engorged Worm Smasher,Elysian Sentinel's Aegis,Renowned Guild Tabard,169594701,
Shadowghast Helm,Gaiazelle's Spiked Collar,Vile Butcher's Pauldrons,Selfless Collector's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Soldier's Stoneband Wristguards,Fleshfused Crushers,Hyperlight Band,Ritual Commander's Ring,Anima Field Emitter,Slimy Consumptive Organ,Blighted Margrave's Cloak,Axe of the Deadgrove,Sinful Aspirant's Barrier,Tabard of the Lightbringer,187262237,Precious' Ribbon
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Gormshell Greaves,Warboots of Ruthless Conviction,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Signet of the False Accuser,Band of the Risen Bonelord,Blood-Spattered Scale,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,165462806,
Oversized Centurion Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Shadowghast Waistguard,Sinful Gladiator's Plate Legguards,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Hardened Castle Crushers,Fleshfused Circle,Sinful Gladiator's Ring,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Dealer Xy'exa's Cape,Gorestained Cleaver,Sinful Gladiator's Guard,Renowned Guild Tabard,169724618,
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Macabre Sheet Music,Anima Field Emitter,Mantle of Manifest Sins,Engorged Worm Smasher,Elysian Sentinel's Aegis,Stormwind Tabard,175036092,
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Sinful Gladiator's Signet,Death God's Signet,Blood-Spattered Scale,Gluttonous Spike,Blighted Margrave's Cloak,Axe of the Deadgrove,Stonewrought Gargoyles Barrier,Renowned Guild Tabard,155812282,Embroidered Shirt
Dreadguard's Greathelm,Chain of the Purpose-Bound,Shadowghast Pauldrons,Selfless Collector's Chestplate,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Selfless Collector's Warboots,Shoulderblade Vambraces,Colossal Plate Gauntlets,Ritual Bone Band,Ritual Commander's Ring,Pulsating Stoneheart,Darkmoon Deck: Indomitable,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Sinful Gladiator's Guard,Arakkoa Outcasts Tabard,64657564,Precious' Ribbon
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Hyperlight Band,Stitchflesh's Misplaced Signet,Viscera of Coalesced Hatred,Spare Meat Hook,Drape of Twisted Loyalties,Engorged Worm Smasher,Chyrus's Crest of Hope,,91994485,
Diadem of Imperious Desire,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Grim-Veiled Cape,Engorged Worm Smasher,Stonewrought Gargoyles Barrier,Tabard of Brute Force,73629240,Precious' Ribbon
Wing Commander's Helmet,Trailspinner Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Binding of Warped Desires,Shadowghast Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Ritual Commander's Ring,Chalice Noble's Signet,Inscrutable Quantum Device,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Waylight Defender,,93997335,
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Reality-Shatter Vambraces,Shadowghast Gauntlets,Band of the Risen Bonelord,Hyperlight Band,Darkmoon Deck: Indomitable,Sinful Gladiator's Insignia of Alacrity,Crest of the Legionnaire General,Sophisticated Bonecracker,Barricade of the Endless Empire,Renowned Guild Tabard,131256580,
Wrathbark Greathelm,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Sinful Gladiator's Plate Chestguard,Shadowghast Waistguard,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Vambraces of the Depraved Warden,Fleshfused Crushers,Ritual Bone Band,Arachnid Cipher Ring,Sinful Aspirant's Medallion,Overwhelming Power Crystal,Drape of Twisted Loyalties,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Explorer,159270577,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Stonebark Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ring of Perpetual Conflict,Signet of the False Accuser,Overwhelming Power Crystal,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinsmasher,Elysian Sentinel's Aegis,,64848500,Undisputed Champion's Shirt
Wrathbark Greathelm,Trailspinner Pendant,Epaulettes of Overwhelming Force,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Sinful Gladiator's Plate Wargreaves,Dynamo Doomstompers,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Sinful Aspirant's Medallion,Pulsating Stoneheart,Dealer Xy'exa's Cape,Sinsmasher,Chyrus's Crest of Hope,,198582212,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Dread Sentinel's Ebony Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Death God's Signet,Signet of the False Accuser,Viscera of Coalesced Hatred,Bargast's Leash,Blighted Margrave's Cloak,Sinful Aspirant's Sword,Encrusted Canopic Lid,,112935736,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Selfless Collector's Chestplate,Shieldguard's Girdle,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Selfless Collector's Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Twisted Witherroot Band,Spare Meat Hook,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Supercollider,Encrusted Canopic Lid,Tushui Tabard,98452786,Precious' Ribbon
Wing Commander's Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Arachnid Cipher Ring,Bloodoath Signet,Spare Meat Hook,Darkmoon Deck: Indomitable,Blighted Margrave's Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,137633118,
Wrathbark Greathelm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Sinful Gladiator's Plate Wargreaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Distorted Construct's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Gluttonous Spike,Blood-Spattered Scale,Crest of the Legionnaire General,Sinful Gladiator's Xiphos,Elysian Sentinel's Aegis,Renowned Guild Tabard,146926326,Red Linen Shirt
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Fallen Templar's Gauntlets,Stitchflesh's Misplaced Signet,Signet of the False Accuser,Gluttonous Spike,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,100725956,
Casque of the Path,Reinforced High Collar,Shadowghast Pauldrons,Chestplate of the March Warden,Selfless Collector's Girdle,Amber-Plated Legguards,Muckwallow Stompers,Thunderous Echo Vambraces,Hardened Castle Crushers,Twisted Witherroot Band,Ritual Bone Band,Inscrutable Quantum Device,Anima Field Emitter,Mantle of Manifest Sins,Axe of the Deadgrove,Barricade of the Endless Empire,Tabard of the Ascended,119960905,Artisan Officer's Shirt
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Selfless Collector's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Ritual Bone Band,Signet of the False Accuser,Viscera of Coalesced Hatred,Anima Field Emitter,Grim-Veiled Cape,Gorestained Cleaver,Sinful Aspirant's Barrier,,208291921,
Shadowghast Helm,Sinful Aspirant's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Twisted Witherroot Band,Ritualist's Treasured Ring,Decanter of Anima-Charged Winds,Splintered Heart of Al'ar,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,,123680099,Stylish Blue Shirt
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Sinful Gladiator's Plate Greatbelt,Clockwork Legplates,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Hardened Castle Crushers,Ritual Commander's Ring,Ritualist's Treasured Ring,Inscrutable Quantum Device,Gluttonous Spike,Shroud of the Penitent,Sinful Aspirant's Sword,Elysian Sentinel's Aegis,Tabard of the Argent Crusade,128335235,Artisan Officer's Shirt
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Splintered Heart of Al'ar,Pulsating Stoneheart,Cloak of the Makers,Ascended Gladius of Glory,Acidslough Bulwark,,159374812,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Stonewrought Armplates,Fleshfused Crushers,Ritual Bone Band,Stitchflesh's Misplaced Signet,Macabre Sheet Music,Blood-Spattered Scale,Blighted Margrave's Cloak,Sinsmasher,Barricade of the Endless Empire,Champions of Azeroth Tabard,96366851,Fashionable Undershirt
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Fused Bone Greatbelt,Halkias's Towering Pillars,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Hyperlight Band,Ritualist's Treasured Ring,Sinful Aspirant's Insignia of Alacrity,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Sinful Gladiator's Xiphos,Sinful Aspirant's Barrier,,174391675,
Wrathbark Greathelm,Trailspinner Pendant,Pauldrons of Unleashed Pride,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Dread Sentinel's Ebony Vambraces,Dread Sentinel's Ebony Grips,Hyperlight Band,Shadowghast Ring,Darkmoon Deck: Indomitable,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Axe of the Deadgrove,Builwark of the Stone Legion,,154955111,
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Guilewind Stone Talons,Hyperlight Band,Ardent Sunstar Signet,Splintered Heart of Al'ar,Inscrutable Quantum Device,Cowled Batwing Cloak,Sophisticated Bonecracker,Barricade of the Endless Empire,Tabard of the Lightbringer,115595196,Stylish Black Shirt
Wrathbark Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Tharatos' Charred Chestplate,Shadowghast Waistguard,Sapsteel Legplates,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Hyperlight Band,Bloodoath Signet,Wakener's Frond,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Encrusted Canopic Lid,,128545942,
Darkfrost Helmet,Noble's Birthstone Pendant,Unyielding Combatant's Pauldrons,Selfless Collector's Chestplate,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Signet of the False Accuser,Hyperlight Band,Inscrutable Quantum Device,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Axe of the Deadgrove,Acidslough Bulwark,,243818862,
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Shieldguard's Girdle,Gormshell Greaves,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Twisted Witherroot Band,Death God's Signet,Bladedancer's Armor Kit,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Gorestained Cleaver,Elysian Sentinel's Aegis,Blood Knight Tabard,30745312,
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Dynamo Doomstompers,Bracers of the Tenebrous Retinue,Sapsteel Gauntlets,Hyperlight Band,Signet of the False Accuser,Hymnal of the Path,Darkmoon Deck: Indomitable,Drape of Twisted Loyalties,Sophisticated Bonecracker,Builwark of the Stone Legion,,156109118,
Faceguard of the Eyeless Horror,Sin Stained Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Selfless Collector's Wristguards,Colossal Plate Gauntlets,Signet of the False Accuser,Hyperlight Band,Darkmoon Deck: Indomitable,Decanter of Anima-Charged Winds,Cowled Batwing Cloak,Legacy of Thunder,Sylvan Whiteshield,,162992797,
Oversized Centurion Helm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Bladesworn Harbinger's Warbelt,Amber-Plated Legguards,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Fleshfused Crushers,Hyperlight Band,Ritual Bone Band,Slimy Consumptive Organ,Overwhelming Power Crystal,Cowled Batwing Cloak,Gristlegore Hacker,Acidslough Bulwark,,153385986,Silvermoon Doublet
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Fused Bone Greatbelt,Gormshell Greaves,Baetheas' Ironclad Warboots,Pit Fighter's Wristguards,Fogweaver Gauntlets,Signet of the False Accuser,Death God's Signet,Decanter of Anima-Charged Winds,Overwhelming Power Crystal,Cloak of Enveloping Manifestations,Gorestained Cleaver,Kudebeh's Remarkable Targe,Tabard of the Lightbringer,191456001,
Casque of the Path,Noble's Birthstone Pendant,Shadowghast Pauldrons,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Halkias's Towering Pillars,Sabatons of the Iron Watcher,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Ardent Sunstar Signet,Hyperlight Band,Pyrite Infuser,Darkmoon Deck: Voracity,Crest of the Legionnaire General,Gorestained Cleaver,Chyrus's Crest of Hope,Tabard of the Ascended,163721017,The Very Best Shirt
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Stonebark Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Drape,Engorged Worm Smasher,Encrusted Canopic Lid,,177454696,
Wing Commander's Helmet,Sinful Gladiator's Necklace,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Gormshell Greaves,Muckwallow Stompers,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Exodar Tabard,139723203,
Dreadguard's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Reality-Shatter Vambraces,Fleshfused Crushers,Bloodoath Signet,Signet of the False Accuser,Decanter of Anima-Charged Winds,Anima Field Emitter,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,,169134117,Precious' Ribbon
Wrathbark Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Otherworldly Influence,Binding of Warped Desires,Gormshell Greaves,Errant Crusader's Greaves,Shoulderblade Vambraces,Guilewind Stone Talons,Shadowghast Ring,Death God's Signet,Anima Field Emitter,Slimy Consumptive Organ,Drape of Twisted Loyalties,Sacred Sparrer's Edge,Acidslough Bulwark,,164202301,
Wrathbark Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Bladedancer's Armor Kit,Slimy Consumptive Organ,Dealer Xy'exa's Cape,Sinsmasher,Acidslough Bulwark,,133434784,
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Halkias's Towering Pillars,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Gluttonous Spike,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Axe of the Deadgrove,Acidslough Bulwark,,116195236,
Darkfrost Helmet,Chain of the Purpose-Bound,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Warboots of Ruthless Conviction,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Stitchflesh's Misplaced Signet,Gluttonous Spike,Decanter of Anima-Charged Winds,Drape of Twisted Loyalties,Gorestained Cleaver,Sinful Aspirant's Barrier,,135294923,
